id,srno,customerName,customerPhone,orderType,paymentMethod,itemTotal,taxTotal,discountTotal,grandTotal,createdAt
"7615338b-201b-4257-aa2a-35cb684883be","82","","","DINE_IN","","598","14.950000000000001","299","313.95","2026-02-22T14:47:18.259Z"
"763ab164-2101-4ba8-b060-1e1a7714c58a","68","","","DINE_IN","","1658","82.9","0","1740.9","2026-03-05T14:38:05.328Z"
"765a3279-8557-4f63-943a-e0feda23413f","59","","","DINE_IN","","679","33.95","0","712.95","2026-03-06T13:42:57.943Z"
"765b495d-f6e1-492f-b833-cb2f0248c8b2","28","","","DINE_IN","","379","18.950000000000003","0","397.95","2026-02-28T10:43:34.533Z"
"767e4654-705d-4cf4-a63f-c608157fefd8","101","","","DINE_IN","","1823","91.15","0","1914.15","2026-02-23T15:46:27.107Z"
"7693c3c5-4d06-4c9b-a9c3-2ec5b5d2af13","34","","","DINE_IN","","2173","108.65000000000002","0","2281.65","2026-02-24T11:12:57.156Z"
"76ce232f-803e-4674-806c-2ea0c13025cc","76","","","DINE_IN","","618","30.9","0","648.9","2026-03-11T15:08:50.996Z"
"76e0978f-594b-45ab-bed0-34a4bf64bdab","54","","","DINE_IN","","806","40.3","0","846.3","2026-03-06T13:15:53.427Z"
"76f8ceec-a5cf-49a1-95e5-e7b941c5426a","14","","","DINE_IN","","289","14.450000000000001","0","303.45","2026-03-03T08:06:52.706Z"
"770bdf90-410b-4beb-8c4b-fd0496c368a9","49","","","DINE_IN","","1799","89.95000000000002","0","1888.95","2026-03-11T13:20:20.089Z"
"77684e0c-5bff-4d11-833b-6177e5616f6f","81","","","DINE_IN","","60","3","0","63","2026-03-09T15:19:13.104Z"
"776b7570-9560-41ed-9b37-2b9da13ebe2d","31","","","DINE_IN","","9975","476.2499999999999","0","10451.25","2026-03-05T10:46:20.377Z"
"77df2998-9b6b-4a38-9af4-f863981bd6e5","24","","","DINE_IN","","3748","187.4","0","3935.4","2026-02-22T09:21:29.645Z"
"77ee33c2-c898-42ff-8bb2-a30fcd5503ac","41","","","DINE_IN","","608","30.4","0","638.4","2026-02-19T16:47:48.964Z"
"780ab76b-5b54-4ba5-b659-ea63aad83f61","54","","","DINE_IN","","1536","76.80000000000001","0","1612.8","2026-02-27T12:37:45.021Z"
"781033ed-0fea-4fa3-895e-67fe1c3090fd","36","","","DINE_IN","","529","26.450000000000003","0","555.45","2026-03-03T09:34:20.205Z"
"7816d7e1-c87e-44e1-a8af-7b59131e2d9c","7","","","DINE_IN","","259","12.950000000000001","0","271.95","2026-02-23T07:22:17.380Z"
"78260080-e6f8-451b-bd39-adb7dce89e99","8","","","DINE_IN","","598","29.9","0","627.9","2026-03-10T07:21:38.255Z"
"783e8989-8475-4db5-a752-738d2be3689c","44","","","DINE_IN","","1074","53.7","0","1127.7","2026-03-10T12:38:00.455Z"
"7855743c-fbdd-4515-a55d-98206f46b339","92","","","DINE_IN","","199","6.965000000000001","59.699999999999996","146.26500000000001","2026-02-21T17:19:43.500Z"
"78693f29-0070-4234-a4b9-7f1d6fd394f8","17","","","DINE_IN","","349","17.45","0","366.45","2026-02-24T09:07:14.484Z"
"788794ef-734f-4188-856c-13de61c87892","55","","","DINE_IN","","2265","113.25000000000001","0","2378.25","2026-03-11T13:56:02.240Z"
"7890e3f2-807c-43f4-9a4d-a2e3624c7a35","36","","","DINE_IN","","178","8.9","0","186.9","2026-02-25T12:07:37.847Z"
"78942eec-c329-4294-8215-6eff02bea629","30","","","DINE_IN","","1870","93.50000000000001","0","1963.5","2026-03-08T09:47:45.761Z"
"78a1695a-994a-40de-9d35-9d74c066baa5","9","","","DINE_IN","","358","8.95","179","187.95","2026-03-03T07:37:04.329Z"
"78b6a86b-272a-4c28-8d90-b3d095156fd4","3","","","DINE_IN","","857","42.85000000000001","0","899.85","2026-03-05T06:54:12.250Z"
"78d01138-6ef6-459a-8f1b-74134297a184","81","","","DINE_IN","","80","4","0","84","2026-02-19T16:47:48.964Z"
"78d01952-4590-4652-829b-1fd2f19748fe","118","","","DINE_IN","","120","4.800000000000001","24","100.8","2026-02-22T16:22:03.887Z"
"78d9e32d-260c-42e5-928f-1f26cfce88b4","93","","","DINE_IN","","529","21.45","0","550.45","2026-02-22T15:14:40.101Z"
"793949b7-1778-42b6-880f-419630d7556b","28","","","DINE_IN","","468","23.400000000000002","0","491.4","2026-02-25T11:23:43.022Z"
"7956bd8d-732f-466e-b386-0ffcd60c4629","102","","","DINE_IN","","2894","144.70000000000002","0","3038.7","2026-03-04T15:46:15.628Z"
"797c1c79-d641-4097-a44b-eec068c291e4","113","","","DINE_IN","","1627","81.35000000000001","0","1708.35","2026-02-22T15:58:16.663Z"
"7998de12-c85e-45f7-8c82-551743c7f613","4","","","DINE_IN","","598","29.900000000000002","0","627.9","2026-03-01T07:17:08.641Z"
"79be82a0-28fc-4679-af6c-9b860925704e","8","","","DINE_IN","","756","37.8","0","793.8","2026-02-28T07:32:20.637Z"
"7a029d88-386a-4260-ad68-25dd6d9ea1f6","1","","","DINE_IN","","80","4","0","84","2026-03-10T04:54:36.669Z"
"7a433810-8b48-4f09-a0ba-3632e51d35ea","53","","","DINE_IN","","1938","90.117","135.66000000000003","1892.4569999999999","2026-02-26T13:44:15.280Z"
"7a666deb-4f3a-43c0-9ed5-80f3efe37f8a","45","","","DINE_IN","","269","13.450000000000001","0","282.45","2026-02-23T12:09:24.612Z"
"7a6a837c-bd0b-4e54-83fa-ce0033644c00","77","","","DINE_IN","","1007","50.35","0","1057.35","2026-02-22T14:36:23.974Z"
"7a6b7eb0-3e33-42ef-8233-ccd84cafd9a3","5","","","DINE_IN","","1816","90.80000000000001","0","1906.8","2026-03-06T06:26:06.852Z"
"7a6f661f-948c-44f5-9c59-8694431adf35","1","","","DINE_IN","","947","23.675","473.5","497.175","2026-03-03T06:07:15.017Z"
"7a75248b-c907-4c86-8abb-9640e634787a","52","","","DINE_IN","","420","17.849999999999998","63","374.85","2026-02-26T13:43:46.948Z"
"7a8bae1c-9274-4e5d-b4ca-1bad3f98e907","61","","","DINE_IN","","1656","70.38000000000001","248.39999999999998","1477.98",""
"7a98d584-1de3-4e91-97ce-08f82bf56f54","84","","","DINE_IN","","2865","143.24999999999997","0","3008.25","2026-03-03T14:42:33.789Z"
"7ae818e2-17c6-466d-8e3c-a7de2cefbc4d","104","","","DINE_IN","","8274","413.69999999999993","0","8687.7","2026-02-23T15:57:10.513Z"
"7af90edf-e8fb-4dda-994e-fcfc1d711988","99","","","DINE_IN","","648","29.9","0","677.9","2026-03-11T16:10:59.922Z"
"7b0720b2-044d-4569-aab4-35cfbbb8b156","94","","","DINE_IN","","299","14.2025","14.950000000000001","298.2525","2026-03-06T16:06:21.283Z"
"7b139ac0-596b-43e7-a5d8-7f7165cba835","21","","","DINE_IN","","916","45.8","0","961.8","2026-03-05T09:32:30.750Z"
"7b53ccb3-1aad-4d4a-8c59-4aca96542142","25","","","DINE_IN","","788","39.400000000000006","0","827.4","2026-03-03T08:38:32.254Z"
"7b604226-16d6-498c-895f-a9c235ccc917","24","","","DINE_IN","","1286","64.3","0","1350.3","2026-03-08T09:16:06.639Z"
"7b9d8b47-6c0b-4121-b2ea-b64b267e2863","1","","","DINE_IN","","437","21.849999999999998","0","458.85",""
"7bbc2fde-a898-497d-9ef3-7a1da1fbdea0","55","","","DINE_IN","","289","7.2250000000000005","144.5","151.725","2026-03-09T13:50:35.196Z"
"7bbfe242-df56-496b-a679-491fd34f35a1","45","","","DINE_IN","","448","22.400000000000002","0","470.4","2026-03-09T13:08:19.609Z"
"7bd28373-4e20-4ebe-bc6b-14111315031a","79","","","DINE_IN","","1173","58.65","0","1231.65","2026-03-04T14:32:19.607Z"
"7c0922b9-4b81-4a16-ac12-beefc69689e0","72","","","DINE_IN","","169","4.2250000000000005","84.5","88.725","2026-02-19T16:47:48.964Z"
"7c226c75-8b81-433c-b894-ad6711906a8e","18","","","DINE_IN","","135","5.4","27","113.4","2026-02-24T09:14:54.048Z"
"7c33ee82-e5bf-4ef0-8e68-c797829439d4","16","","","DINE_IN","","1217","60.85000000000001","0","1277.85","2026-03-05T09:08:58.168Z"
"7c4750e7-60ef-4275-b692-784190882164","67","","","DINE_IN","","329","16.45","0","345.45","2026-03-04T13:43:13.644Z"
"7c66f748-7793-4af1-a755-6f7f5bfc6f7e","65","","","DINE_IN","","438","21.900000000000002","0","459.9","2026-03-05T14:23:52.605Z"
"7c7301bf-af2d-4e14-89dd-b1b60a6eb355","24","","","DINE_IN","","487","24.349999999999998","0","511.35","2026-03-13T09:21:12.659Z"
"7c7a58f3-2a84-413c-8afe-8950d5fa72d5","58","","","DINE_IN","","1257","62.849999999999994","0","1319.85","2026-02-28T14:36:05.564Z"
"7c7ba948-5fe4-40d4-9a8b-898ba290230f","75","","","DINE_IN","","398","9.950000000000001","199","208.95","2026-03-06T15:09:05.662Z"
"7c8076bc-3cdf-4c87-b2bb-6f28d6d5da5d","49","","","DINE_IN","","1348","67.4","0","1415.4",""
"7c93e3bc-3275-4375-84ed-4dcb93ac3dca","56","","","DINE_IN","","497","24.85","0","521.85","2026-03-03T12:40:59.144Z"
"7ca8cda1-600d-4b72-980e-0258edd28896","19","","","DINE_IN","","469","16.415","140.7","344.71500000000003","2026-03-06T08:34:57.396Z"
"7cbbe57a-e56d-4359-9999-9626c2bf9f05","85","","","DINE_IN","","1542","77.10000000000001","0","1619.1","2026-02-25T15:28:51.785Z"
"7cf2b150-104a-49ba-b70b-57cf2ec7f9e9","70","","","DINE_IN","","329","8.225","164.5","172.725","2026-02-27T13:41:29.287Z"
"7cfb89c0-e15d-4eb3-8405-d76139b92600","15","","","DINE_IN","","480","24","0","504","2026-02-23T08:29:25.105Z"
"7d0141d3-5efb-478b-a71a-470355f8b889","1","","","DINE_IN","","120","6","0","126","2026-03-02T05:58:59.807Z"
"7d054ec7-8b44-4015-a3be-fcbe10389aaa","50","","","DINE_IN","","328","8.200000000000001","164","172.2","2026-03-07T12:00:16.346Z"
"7d1b09a1-e609-4805-86eb-31af8013120e","80","","","DINE_IN","","4084","204.20000000000002","0","4288.2","2026-02-23T14:38:08.224Z"
"7d21d91d-c7ea-4306-9692-96618385e377","85","","","DINE_IN","","923","46.150000000000006","0","969.15","2026-02-19T16:47:48.964Z"
"7d2636d0-1125-4e28-935e-fcf6c2617383","83","","","DINE_IN","","2370","118.5","0","2488.5","2026-03-06T15:27:08.448Z"
"7d483fd5-402a-4181-8121-fe95766b0233","85","","","DINE_IN","","2238","109.4","0","2347.4","2026-03-05T15:33:37.123Z"
"7d77ff82-45e7-4113-90f7-a9f8f1364e66","67","","","DINE_IN","","430","21.5","0","451.5","2026-03-03T13:34:39.229Z"
"7d7bca4c-1c03-4243-ae6e-12171e7b9d86","112","","","DINE_IN","","893","44.650000000000006","0","937.65","2026-02-23T16:21:29.278Z"
"7d82db38-83ef-4705-b462-eba27840fdab","71","","","DINE_IN","","628","31.4","0","659.4","2026-03-11T15:01:39.325Z"
"7d962e31-5f5a-4c75-a94c-82df385e1478","86","","","DINE_IN","","563","28.15","0","591.15","2026-02-19T16:47:48.964Z"
"7d9f0fed-229b-4838-9269-72860bbea171","65","","","DINE_IN","","12281","595.6285","368.43","12508.1985","2026-03-07T13:09:01.589Z"
"7daa1740-7b53-4b5e-869a-ebe9688ee381","60","","","DINE_IN","","728","18.2","364","382.2","2026-03-04T13:10:14.696Z"
"7db68394-e0e6-41b0-8110-3f6e3db9ec5e","90","","","DINE_IN","","249","12.450000000000001","0","261.45","2026-02-26T15:51:44.198Z"
"7dbe8ae9-6755-4e48-960f-7b23c3ba421b","53","","","DINE_IN","","1013","50.650000000000006","0","1063.65","2026-03-05T13:07:35.800Z"
"7dc90484-a0d1-41e1-be1d-783d37291d31","54","","","DINE_IN","","1848","92.40000000000002","0","1940.4","2026-03-02T14:23:35.212Z"
"7dd68b4a-f6be-4085-b905-679b604f5d5b","19","","","DINE_IN","","463","23.15","0","486.15","2026-02-26T09:24:44.643Z"
"7e10579a-227b-4234-80d5-b9d74c21e946","66","","","DINE_IN","","3806","190.29999999999998","0","3996.3","2026-03-12T15:26:59.663Z"
"7e48b7c5-2bf7-4cb9-9786-53aba41f6833","78","","","DINE_IN","","468","11.700000000000001","234","245.7","2026-03-10T15:41:23.949Z"
"7e5e331b-8db7-48ed-bb3d-d3b7d5c9e944","43","","","DINE_IN","","169","4.225","84.5","88.725","2026-03-05T11:52:01.585Z"
"7e710467-4284-46b9-992d-e2f9de167b0a","76","","","DINE_IN","","598","14.95","299","313.95","2026-03-04T14:16:30.282Z"
"7e951ff0-917b-40bf-a69f-f1a566c7042d","62","","","DINE_IN","","1496","74.80000000000001","0","1570.8","2026-03-03T13:24:28.454Z"
"7eb5225e-a0c0-440e-9a84-65eb53a301c7","57","","","DINE_IN","","696","34.8","0","730.8","2026-03-04T12:59:00.723Z"
"7f168e0d-2b72-47d7-a27a-dd26ba6ba62b","51","","","DINE_IN","","3539","176.95000000000002","0","3715.95","2026-02-19T05:14:51.082Z"
"7f666109-7702-4202-8d8b-0d8b4ccab7bb","54","","","DINE_IN","","417","19.1","35","401.1","2026-03-10T14:00:19.718Z"
"7f71d4f3-0008-47c5-9947-1fce0a6279ef","82","","","DINE_IN","","1172","58.60000000000001","0","1230.6","2026-02-19T16:47:48.964Z"
"7f7d6981-1b21-4752-bc66-1a96c1e39387","37","","","DINE_IN","","349","17.45","0","366.45","2026-02-22T11:04:32.319Z"
"7f803b1b-80a3-47ed-9ec1-d0d426cc4559","42","","","DINE_IN","","608","30.400000000000002","0","638.4","2026-03-04T11:43:28.427Z"
"7f8b3ed1-201f-4a94-93ad-063b6e66f46e","75","","","DINE_IN","","177","8.850000000000001","0","185.85","2026-02-25T14:56:20.819Z"
"7f8c7954-6b36-41cb-8e21-0b5d19428a45","37","","","DINE_IN","","623","31.150000000000002","0","654.15","2026-02-19T16:47:48.964Z"
"7f900a39-b6e0-45a5-97e1-5c88069c36af","13","","","DINE_IN","","693","34.650000000000006","0","727.65","2026-03-07T07:51:44.700Z"
"7fe53b6a-270b-4bb7-b64a-ba8c704f4163","82","","","DINE_IN","","349","8.725","174.5","183.225","2026-02-23T14:46:40.502Z"
"802658dd-e2f8-4c1c-9cc1-83ca8f4e3e1d","65","","","DINE_IN","","430","21.5","0","451.5","2026-02-23T14:04:58.426Z"
"802af123-e026-4395-93d0-12f5c0ded5bb","49","","","DINE_IN","","8647","432.3499999999999","0","9079.35","2026-02-23T12:24:55.958Z"
"804b4824-c834-4b11-9b22-2c8c6f82e7ea","98","","","DINE_IN","","1820","91.00000000000001","0","1911","2026-02-22T15:22:06.000Z"
"805fdb60-1570-4ab7-91a4-e4bd093ed134","8","","","DINE_IN","","1267","63.35000000000001","0","1330.35",""
"809a2ef0-88b2-4e74-9999-864f4390afc4","26","","","DINE_IN","","129","6.45","0","135.45","2026-03-08T09:21:47.307Z"
"80fdff63-fcc0-42b5-af89-cd72004a42ef","1","","","DINE_IN","","254","12.7","0","266.7","2026-03-07T06:24:03.896Z"
"811505b9-9f4f-4b7f-aa1c-a07d26c84941","43","","","DINE_IN","","2077","103.85000000000002","0","2180.85","2026-03-12T13:20:49.537Z"
"81294c96-fd29-4772-b767-b1dcda46f249","117","","","DINE_IN","","499","24.950000000000003","0","523.95","2026-03-07T15:51:58.968Z"
"812ef5cd-af64-49f8-8b69-b37ea23f1211","70","","","DINE_IN","","780","33.15","117","696.15","2026-03-12T15:56:02.431Z"
"813cae43-66f7-4484-ad7d-9bdce3822ade","96","","","DINE_IN","","5892","294.59999999999997","0","6186.6","2026-03-11T16:04:19.156Z"
"81642bfb-8597-41f2-a552-deac25350e39","85","","","DINE_IN","","6262","313.0999999999999","0","6575.1","2026-03-06T15:29:16.603Z"
"8171c1a6-dbac-4d89-9716-c022baf77362","22","","","DINE_IN","","948","44.9","50","942.9",""
"8179b9da-a8a9-4f6d-b655-a2f5bf5d650f","75","","","DINE_IN","","1086","54.3","0","1140.3","2026-02-19T16:47:48.964Z"
"818e8121-0aec-423f-bad8-f879ff98bbb2","109","","","DINE_IN","","740","37","0","777","2026-03-04T16:09:52.130Z"
"81a805d5-2978-45da-aab0-7ddfcec57434","15","","","DINE_IN","","1775","88.75","0","1863.75","2026-03-06T07:47:53.698Z"
"81dbce7b-d8d3-4be3-ac09-52c6849f3162","78","","","DINE_IN","","1169","58.45","0","1227.45","2026-02-19T16:47:48.964Z"
"8206270a-b478-4f3e-8842-42c3f5ca0683","71","","","DINE_IN","","2018","100.9","0","2118.9","2026-03-04T13:59:05.507Z"
"82456373-ca9f-4437-9edc-59bbf87c708f","61","","","DINE_IN","","2822","141.10000000000002","0","2963.1","2026-03-05T14:01:56.532Z"
"824c0723-ec88-4f2e-8354-7326151a5cf3","16","","","DINE_IN","","598","28.405","29.900000000000002","596.505","2026-03-12T09:33:54.138Z"
"826ccaeb-752d-4fcd-851c-c7e92865893b","14","","","DINE_IN","","258","6.45","129","135.45","2026-03-02T09:30:19.524Z"
"82953c62-0672-4c07-a9e8-3f45466f07d3","56","","","DINE_IN","","120","4.800000000000001","24","100.8","2026-03-02T14:29:30.513Z"
"82c2033a-40be-4e68-9fcf-38e2da94cfe3","83","","","DINE_IN","","856","42.8","0","898.8","2026-03-03T14:38:49.762Z"
"82cef172-d3d0-4dc4-a71b-1e64aa8cb2f6","126","","","DINE_IN","","848","42.400000000000006","0","890.4","2026-03-04T17:07:03.600Z"
"82e20e06-f6af-4368-8b5c-4e60522f00ae","32","","","DINE_IN","","1496","74.80000000000001","0","1570.8","2026-03-02T12:17:43.663Z"
"8312a2b9-2226-4b4e-be15-2cdaeb8a3549","11","","","DINE_IN","","998","49.900000000000006","0","1047.9","2026-03-13T08:36:47.942Z"
"831ad48d-cb51-4441-8d00-5af4ff56dc8a","75","","","DINE_IN","","299","14.950000000000001","0","313.95","2026-03-05T15:12:01.752Z"
"83253e0c-4a50-4860-9ac5-bd49cc4031a0","34","","","DINE_IN","","529","26.45","0","555.45","2026-02-21T12:45:09.111Z"
"832d9bd6-1aa9-4d5f-808d-3e70c14d4c64","84","","","DINE_IN","","598","28.405","29.900000000000002","596.505","2026-02-23T14:48:30.889Z"
"833818c5-18cb-4f4e-a6a9-36638ffc6c67","26","","","DINE_IN","","70","2.1","28","44.1","2026-03-10T10:24:27.366Z"
"834702c6-5cdd-4c24-8df3-bdf0189e2a53","93","","","DINE_IN","","5452","234.4159999999999","490.68","5195.736","2026-03-09T16:04:17.696Z"
"836c61ab-8fdc-453e-8c84-7dafeb31d5e7","14","","","DINE_IN","","826","38.800000000000004","0","864.8",""
"836f6861-ef95-4f01-a1d1-426150433c9b","28","","","DINE_IN","","2115","105.75","0","2220.75","2026-02-19T05:14:51.082Z"
"83776ffa-0ba4-4fc9-9d35-2e99b4b875ee","68","","","DINE_IN","","436","10.9","218","228.9","2026-02-19T16:47:48.964Z"
"837a3e5c-6aa7-48cd-be1f-30c21386ba68","13","","","DINE_IN","","468","23.400000000000002","0","491.4","2026-02-25T09:07:37.388Z"
"8393e80d-31b9-4994-8cb6-8aede6ba057e","2","","","DINE_IN","","1175","58.75","0","1233.75",""
"8398967f-fb0e-43c3-baed-fd649ab4a834","55","","","DINE_IN","","499","24.950000000000003","0","523.95","2026-02-21T14:19:21.740Z"
"83a1be0a-91e5-471b-a528-bfeb91c2db85","84","","","DINE_IN","","1164","58.2","0","1222.2","2026-03-09T15:29:26.254Z"
"84045f4e-bc9d-4be6-aa5c-1a953b269937","54","","","DINE_IN","","509","12.725","254.5","267.225","2026-03-05T13:08:29.709Z"
"841ec457-c61c-4581-b1bc-6133d4fcb61a","37","","","DINE_IN","","10","0.5","0","10.5","2026-03-04T10:33:11.657Z"
"8470eb29-3436-4981-b297-2195f56a7598","28","","","DINE_IN","","598","29.9","0","627.9","2026-02-26T10:56:49.479Z"
"847c0439-eea7-4570-a8b4-9973f1b4804c","74","","","DINE_IN","","644","32.2","0","676.2","2026-03-12T16:03:41.229Z"
"847e35c3-cc77-42b9-9fcf-af8951e6e9da","34","","","DINE_IN","","2105","105.25000000000001","0","2210.25","2026-03-05T10:57:45.188Z"
"84b9536a-7a66-4178-a536-e164a5c55acb","9","","","DINE_IN","","2094","104.7","0","2198.7",""
"84c856df-0986-4f9d-b3a6-2a34444be6d7","113","","","DINE_IN","","2442","61.050000000000004","1221","1282.05","2026-02-23T16:26:50.740Z"
"84ef6b9b-3845-43e9-83b8-c95c96c4c0fe","6","","","DINE_IN","","939","44.45","0","983.45",""
"853fdb6b-4ba9-4d8e-9983-365b2d708203","3","","","DINE_IN","","116","2.9000000000000004","58","60.9","2026-03-06T05:43:38.568Z"
"85bb4927-5c2e-48cf-a3a9-1f7148d053a8","44","","","DINE_IN","","180","4.5","90","94.5","2026-03-02T13:31:21.624Z"
"85c9f47e-6679-412f-8460-ce83dd64d15b","15","","","DINE_IN","","538","26.900000000000002","0","564.9","2026-03-08T07:56:18.360Z"
"85d16c76-0822-499c-a18f-d01e29fcf06e","23","","","DINE_IN","","319","7.9750000000000005","159.5","167.475","2026-03-10T10:03:58.075Z"
"85d7d983-8d4a-4a10-938d-9467c38fdac7","57","","","DINE_IN","","1962","98.10000000000001","0","2060.1","2026-03-10T14:23:40.332Z"
"85d8c248-39f7-4f98-bcf0-578c5b7c1b7b","75","","","DINE_IN","","3345","150.525","334.5","3161.025","2026-02-21T15:57:46.641Z"
"85f53806-3777-4a24-8d90-f87455a820ad","71","","","DINE_IN","","1498","74.9","0","1572.9","2026-02-19T16:47:48.964Z"
"85f5474a-dcc7-4bae-9da1-25fd00efd9cb","26","","","DINE_IN","","1018","50.900000000000006","0","1068.9","2026-02-23T09:33:37.984Z"
"85f85929-d425-4f3d-a017-77bb499a67fb","37","","","DINE_IN","","1530","76.50000000000001","0","1606.5","2026-02-19T05:14:51.082Z"
"863136ea-d8b3-4421-b45a-8a9a2bde0d23","48","","","DINE_IN","","1794","89.70000000000002","0","1883.7","2026-03-06T12:46:05.100Z"
"864f96e5-cd04-430d-96f2-528b93961e90","35","","","DINE_IN","","419","10.475000000000001","209.5","219.975","2026-03-10T11:43:34.637Z"
"8680e248-c5f3-4eab-b6a5-589730fe3a18","88","","","DINE_IN","","1817","90.85000000000001","0","1907.85","2026-02-26T15:44:07.581Z"
"8685a92c-5dbc-464a-8d2e-298ddd4b5ae2","88","","","DINE_IN","","4011","200.54999999999998","0","4211.55","2026-03-10T16:18:08.670Z"
"868ec900-3b3c-432a-b683-f7085eadecd7","53","","","DINE_IN","","998","49.9","0","1047.9","2026-03-02T14:21:49.214Z"
"869f308a-89ed-4a93-88e4-246c05a5d6c3","51","","","DINE_IN","","1116","55.800000000000004","0","1171.8","2026-02-23T12:53:33.118Z"
"86cce79f-b2bc-45c6-b5e3-646ad8e8791c","42","","","DINE_IN","","2753","137.65","0","2890.65","2026-03-08T11:06:20.683Z"
"86cfb226-4843-4906-bca9-9f5bf66df46f","25","","","DINE_IN","","1324","66.2","0","1390.2","2026-03-09T09:38:57.543Z"
"86d0b6d7-1d4e-4376-a9dd-38492f33a242","51","","","DINE_IN","","6474","323.20000000000005","10","6787.2",""
"86d405fc-e75c-4015-98df-8ccf6a30c843","7","","","DINE_IN","","269","6.7250000000000005","134.5","141.225","2026-03-09T06:54:46.109Z"
"86ebce38-f4a3-4093-8b4c-50792603c5e8","31","","","DINE_IN","","1718","85.9","0","1803.9","2026-03-02T11:58:15.962Z"
"86ef4fa1-e602-447c-8184-caf2936c0c30","12","","","DINE_IN","","480","24","0","504","2026-02-21T10:05:12.029Z"
"8732fd53-4942-45bb-84ae-6e831868b890","12","","","DINE_IN","","451","11.275","225.5","236.775","2026-03-04T08:00:04.334Z"
"873cfdae-7ecc-4b7e-a9c6-bfce767666ee","84","","","DINE_IN","","199","4.9750000000000005","99.5","104.475","2026-03-11T15:36:07.054Z"
"87477b2d-b7ab-45c7-94f1-7ec608cc2034","82","","","DINE_IN","","509","25.45","0","534.45","2026-03-11T15:24:18.636Z"
"874ace89-eb0f-4b20-a575-342e12b258a1","34","","","DINE_IN","","764","19.1","382","401.1",""
"876f64cf-1855-4743-9df8-3ff69ae7c69f","23","","","DINE_IN","","781","39.05","0","820.05","2026-03-12T10:15:12.749Z"
"878308ec-b24f-4082-b106-f7fdd5fc9bda","128","","","DINE_IN","","458","22.900000000000002","0","480.9","2026-03-04T17:12:21.177Z"
"87994652-6dc3-42a5-af4e-0ed1d8cfe135","66","","","DINE_IN","","339","8.475000000000001","169.5","177.975","2026-02-21T15:22:08.849Z"
"879a1fb8-6550-49d4-a6eb-6f2c93fa6d3f","92","","","DINE_IN","","347","17.35","0","364.35","2026-02-27T15:17:18.117Z"
"87b359e0-b2f3-4a78-8031-6a9754d039f7","82","","","DINE_IN","","677","33.85","0","710.85","2026-03-04T14:43:53.798Z"
"87bcdccb-7ab4-4ecd-be54-7b99a2e00bbd","43","","","DINE_IN","","588","29.4","0","617.4","2026-03-09T12:56:22.286Z"
"87e3425e-596d-4d1a-86c0-18896617f786","83","","","DINE_IN","","150","3.75","75","78.75","2026-03-09T15:27:45.572Z"
"87e60039-78db-400b-b5c2-830aab842e1b","14","","","DINE_IN","","395","19.75","0","414.75","2026-03-07T07:59:46.953Z"
"88261c1f-e9d3-447a-98f1-29c8ac571ffa","16","","","DINE_IN","","770","38.5","0","808.5","2026-03-07T08:26:31.895Z"
"8826f6de-1019-4f02-93be-e8a5ac4079be","59","","","DINE_IN","","357","17.85","0","374.85","2026-03-08T13:37:10.770Z"
"88281fed-1f7a-4834-935b-eabc516f76cf","36","","","DINE_IN","","399","13.950000000000003","120","292.95","2026-03-06T11:07:53.182Z"
"88434eb2-5bcb-4477-ac18-0538a604ac78","50","","","DINE_IN","","514","25.700000000000003","0","539.7","2026-02-21T13:44:37.713Z"
"88579e43-864b-4620-8d1f-45ac743c55af","48","","","DINE_IN","","299","7.4750000000000005","149.5","156.975","2026-03-02T13:41:26.612Z"
"88609338-d00e-4388-b024-ae74acca763f","31","","","DINE_IN","","89","4.45","0","93.45","2026-02-23T09:57:34.592Z"
"8865a725-c68f-4f4e-84d5-662cf24e3933","12","","","DINE_IN","","249","12.450000000000001","0","261.45","2026-03-06T07:27:58.495Z"
"886df57c-c3d8-4e5a-9e61-9cf58015010b","122","","","DINE_IN","","3356","167.8","0","3523.8","2026-03-07T16:14:18.372Z"
"88abfae6-9ea7-4985-8b5c-823baa71f064","1","","","DINE_IN","","468","11.700000000000001","234","245.7","2026-02-22T06:26:40.787Z"
"88b80826-4a3b-4110-9a49-500ec02f44c9","63","","","DINE_IN","","409","20.45","0","429.45","2026-03-12T15:11:30.943Z"
"88ddad78-32f8-45fb-b026-9156548d5ee8","67","","","DINE_IN","","869","38.45","0","907.45","2026-02-27T13:40:17.292Z"
"88f00d69-e274-4c26-8b8a-835d57fbe6e0","29","","","DINE_IN","","438","21.900000000000002","0","459.9","2026-03-11T10:22:53.200Z"
"88f7dd39-649d-4f34-bd26-d87402a3a844","24","","","DINE_IN","","2103","99.8925","105.15","2097.7425","2026-03-02T11:15:17.282Z"
"890f11b1-143d-458a-94b6-4df44ea37357","2","","","DINE_IN","","268","13.4","0","281.4","2026-02-26T05:29:30.351Z"
"892223e3-9c99-4c39-9b6a-22ce92b07aed","33","","","DINE_IN","","120","6","0","126","2026-02-28T12:00:07.059Z"
"8944fe90-fb8c-4298-86ca-583161ab9eab","118","","","DINE_IN","","2036","101.80000000000001","0","2137.8","2026-03-04T16:45:55.773Z"
"89570b35-795b-4e35-a0bc-adc79392f5fb","76","","","DINE_IN","","1169","58.45","0","1227.45","2026-02-19T16:47:48.964Z"
"8973c94d-635f-4738-821d-eef0ee781889","6","","","DINE_IN","","985","24.625","492.5","517.125","2026-03-01T07:55:26.205Z"
